path,pitch,yaw,roll
HeadPose\AFLW2000\image02100.jpg,-18.9412535,-28.41103416,10.53880174
HeadPose\AFLW2000\image02107.jpg,-27.95791941,57.15344179,-14.16423627
HeadPose\AFLW2000\image02108.jpg,88.26097487,73.07173382,83.66462639
HeadPose\AFLW2000\image02112.jpg,-2.792517079,13.98855698,-1.303686638
HeadPose\AFLW2000\image02114.jpg,-2.127464975,-54.25889641,2.705447322
HeadPose\AFLW2000\image02116.jpg,-20.07246431,-49.57226307,17.21070213
HeadPose\AFLW2000\image02117.jpg,-9.786560566,-13.45785725,4.339068062
HeadPose\AFLW2000\image02121.jpg,-12.85759547,25.8497986,-19.55730241
HeadPose\AFLW2000\image02122.jpg,-25.52092158,43.08736728,-22.16337646
HeadPose\AFLW2000\image02124.jpg,-12.45261648,80.98599695,-4.755077382
HeadPose\AFLW2000\image02125.jpg,-21.31965173,6.764908783,-35.61103197
HeadPose\AFLW2000\image02128.jpg,-8.69018287,-15.25025172,-12.60500568
HeadPose\AFLW2000\image02133.jpg,-17.36885004,19.46891806,-23.79630052
HeadPose\AFLW2000\image02136.jpg,4.182989275,-47.48929785,-0.079588919
HeadPose\AFLW2000\image02137.jpg,5.123181462,-59.43392925,0.289534974
HeadPose\AFLW2000\image02138.jpg,1.240916346,26.13125533,3.395826408
HeadPose\AFLW2000\image02139.jpg,8.681999449,2.419036786,7.16625326
HeadPose\AFLW2000\image02142.jpg,0.871891097,-5.050286695,-1.278558158
HeadPose\AFLW2000\image02145.jpg,-3.746361321,22.70509755,-2.294711121
HeadPose\AFLW2000\image02147.jpg,22.48644099,-12.96724306,18.45391438
HeadPose\AFLW2000\image02152.jpg,0.923146917,0.583239885,-1.801330272
HeadPose\AFLW2000\image02154.jpg,-1.238935698,61.46601981,2.868191093
HeadPose\AFLW2000\image02156.jpg,15.97238216,-2.132513809,1.968395575
HeadPose\AFLW2000\image02157.jpg,4.873595678,73.05955559,-9.540445799
HeadPose\AFLW2000\image02165.jpg,-5.534436544,20.6729421,0.400786029
HeadPose\AFLW2000\image02166.jpg,-6.917443556,53.56617862,-17.24276646
HeadPose\AFLW2000\image02171.jpg,-0.999528923,13.91715247,5.262741864
HeadPose\AFLW2000\image02176.jpg,-24.94820851,-0.221023681,0.182878155
HeadPose\AFLW2000\image02178.jpg,-14.12072967,2.636803067,24.40905728
HeadPose\AFLW2000\image02179.jpg,8.238645894,53.94239569,6.400055873
HeadPose\AFLW2000\image02183.jpg,-7.978347385,-2.991178467,-2.666815345
HeadPose\AFLW2000\image02190.jpg,-58.92715654,71.10378556,-83.28019602
HeadPose\AFLW2000\image02191.jpg,-13.78423016,-42.5553741,-7.146432478
HeadPose\AFLW2000\image02194.jpg,17.06898425,10.02103328,-13.16988623
HeadPose\AFLW2000\image02195.jpg,-10.25043713,-13.36968464,-9.839652481
HeadPose\AFLW2000\image02196.jpg,-8.513841046,14.27851558,-9.365382928
HeadPose\AFLW2000\image02197.jpg,23.96325596,-0.987942147,-11.61511491
HeadPose\AFLW2000\image02199.jpg,-19.70176092,-2.335504213,-10.47118116
HeadPose\AFLW2000\image02202.jpg,-2.705323098,-1.446145281,1.580601717
HeadPose\AFLW2000\image02203.jpg,10.43929869,26.26647942,11.38596462
HeadPose\AFLW2000\image02208.jpg,-0.734355046,9.568095258,-11.15466539
HeadPose\AFLW2000\image02209.jpg,-9.853749991,-27.93140974,20.32193355
HeadPose\AFLW2000\image02210.jpg,-12.76644318,-3.476801716,9.018120742
HeadPose\AFLW2000\image02211.jpg,9.837419863,-23.89866286,2.222632562
HeadPose\AFLW2000\image02212.jpg,-17.61629413,-27.59813749,12.45381689
HeadPose\AFLW2000\image02213.jpg,-14.01501371,28.38675113,-23.24930141
HeadPose\AFLW2000\image02214.jpg,4.052831909,-2.577901436,-79.98382378
HeadPose\AFLW2000\image02215.jpg,-14.29518039,-35.95754113,22.10470684
HeadPose\AFLW2000\image02216.jpg,-22.81037979,-4.28305368,-1.962892207
HeadPose\AFLW2000\image02217.jpg,5.928406978,14.26745153,-12.38550048
HeadPose\AFLW2000\image02218.jpg,3.589872723,-4.508073409,7.316619875
HeadPose\AFLW2000\image02219.jpg,-0.885784715,-19.48833287,12.36950503
HeadPose\AFLW2000\image02234.jpg,2.810805764,-3.62235881,8.763925861
HeadPose\AFLW2000\image02236.jpg,-28.32939462,-56.33045863,16.91130591
HeadPose\AFLW2000\image02239.jpg,-10.9270758,-19.4391538,23.52666173
HeadPose\AFLW2000\image02242.jpg,-15.01820116,-27.60722847,3.226721169
HeadPose\AFLW2000\image02243.jpg,19.85538553,-54.91498047,-29.83671833
HeadPose\AFLW2000\image02244.jpg,28.1023745,61.27562146,44.20871701
HeadPose\AFLW2000\image02245.jpg,-6.417076277,12.90547595,5.522714232
HeadPose\AFLW2000\image02246.jpg,-14.94152888,26.99452465,0.818914762
HeadPose\AFLW2000\image02247.jpg,12.97038665,-36.06637337,6.37885155
HeadPose\AFLW2000\image02249.jpg,18.78745472,-72.50176819,-23.28562094
HeadPose\AFLW2000\image02251.jpg,23.41699109,48.95433586,10.03081496
HeadPose\AFLW2000\image02252.jpg,-30.29991786,59.74413595,-31.31231582
HeadPose\AFLW2000\image02256.jpg,-23.98810077,-0.330037115,0.85057573
HeadPose\AFLW2000\image02257.jpg,2.296326248,-10.39061652,-0.35178972
HeadPose\AFLW2000\image02259.jpg,-17.06064971,4.94595086,-12.78553868
HeadPose\AFLW2000\image02261.jpg,31.60354142,-49.4481517,-32.17987278
HeadPose\AFLW2000\image02267.jpg,-10.31702038,-4.491029952,-4.82215795
HeadPose\AFLW2000\image02268.jpg,-8.64223238,59.70954788,-9.642371858
HeadPose\AFLW2000\image02271.jpg,-8.981439211,-3.868886804,-0.694480721
HeadPose\AFLW2000\image02272.jpg,24.89439857,-55.77556723,-11.93742299
HeadPose\AFLW2000\image02273.jpg,-18.55320313,29.71628161,-17.27250851
HeadPose\AFLW2000\image02274.jpg,-12.58854493,49.11170683,-8.610526642
HeadPose\AFLW2000\image02277.jpg,-28.18618263,50.29920693,-17.40084094
HeadPose\AFLW2000\image02278.jpg,-11.91622636,79.05922108,-17.13001882
HeadPose\AFLW2000\image02282.jpg,24.8359646,-19.00018608,19.57237664
HeadPose\AFLW2000\image02283.jpg,2.528731758,-14.13718019,2.067569125
HeadPose\AFLW2000\image02284.jpg,-8.198702948,3.000980643,-3.114319094
HeadPose\AFLW2000\image02285.jpg,-21.37087815,19.16767598,-29.13362207
HeadPose\AFLW2000\image02286.jpg,-15.67486921,1.031964104,-23.74561198
HeadPose\AFLW2000\image02289.jpg,24.19684672,-71.00151031,-16.62111679
HeadPose\AFLW2000\image02290.jpg,1.611881529,-65.06947052,4.16552875
HeadPose\AFLW2000\image02291.jpg,11.92536259,-43.52130628,-9.335773204
HeadPose\AFLW2000\image02295.jpg,55.47181848,-59.41199751,-53.02698641
HeadPose\AFLW2000\image02298.jpg,13.21957671,-56.68978805,-10.76675333
HeadPose\AFLW2000\image02300.jpg,-12.81191858,64.01712279,-12.13676121
HeadPose\AFLW2000\image02302.jpg,-14.69420602,-3.90594613,-16.96194323
HeadPose\AFLW2000\image02307.jpg,-18.06342051,11.4851586,-3.932605212
HeadPose\AFLW2000\image02308.jpg,-13.93914739,-9.48852697,3.864854431
HeadPose\AFLW2000\image02310.jpg,-15.1013331,66.04243097,-24.42468305
HeadPose\AFLW2000\image02312.jpg,-3.429980555,2.273321957,-0.380852042
HeadPose\AFLW2000\image02313.jpg,-1.578085326,-7.753010052,8.333249137
HeadPose\AFLW2000\image02317.jpg,1.451784776,-40.71456298,-17.6918753
HeadPose\AFLW2000\image02319.jpg,-21.02060727,-77.35478152,22.99069508
HeadPose\AFLW2000\image02322.jpg,-22.81340386,3.294715916,-4.793079274
HeadPose\AFLW2000\image02327.jpg,18.44154662,50.18589068,13.4890678
HeadPose\AFLW2000\image02329.jpg,-11.46028903,46.45070611,-17.29244071
HeadPose\AFLW2000\image02332.jpg,-10.19678685,21.93746112,-22.84753943
HeadPose\AFLW2000\image02333.jpg,-17.72578207,0.571518373,-2.156358809
HeadPose\AFLW2000\image02339.jpg,-8.536470316,5.193114916,-2.898454594
HeadPose\AFLW2000\image02340.jpg,-6.714610416,-10.63231045,-7.388266852
HeadPose\AFLW2000\image02344.jpg,-9.600698312,-2.253081118,2.668077436
HeadPose\AFLW2000\image02345.jpg,-11.39911188,4.889426776,-1.196022579
HeadPose\AFLW2000\image02346.jpg,-8.310047838,16.40757605,15.55488669
HeadPose\AFLW2000\image02347.jpg,-21.17103535,-9.405371978,8.642969187
HeadPose\AFLW2000\image02351.jpg,-9.54194161,32.91507435,-3.147128335
HeadPose\AFLW2000\image02355.jpg,-9.328409406,8.520361315,10.38233748
HeadPose\AFLW2000\image02359.jpg,0.816713413,65.79333397,0.991821268
HeadPose\AFLW2000\image02362.jpg,-1.570884172,14.3363263,-4.165540276
HeadPose\AFLW2000\image02363.jpg,8.334229269,54.86164353,33.73053405
HeadPose\AFLW2000\image02367.jpg,6.39097599,61.38344966,-3.59260181
HeadPose\AFLW2000\image02369.jpg,-22.47323311,-62.90227882,28.70820033
HeadPose\AFLW2000\image02370.jpg,-12.30844485,7.245342582,-6.741772798
HeadPose\AFLW2000\image02373.jpg,-56.70561019,77.83864578,-54.11550683
HeadPose\AFLW2000\image02375.jpg,-8.513537956,-3.157244272,10.73458229
HeadPose\AFLW2000\image02376.jpg,-22.44974409,40.17858096,-39.50409637
HeadPose\AFLW2000\image02378.jpg,-1.024586325,42.29816966,-17.14531673
HeadPose\AFLW2000\image02379.jpg,-13.54112068,-2.832714023,2.499414452
HeadPose\AFLW2000\image02381.jpg,-11.55402655,25.39039666,-31.71414951
HeadPose\AFLW2000\image02384.jpg,2.076226176,14.27904321,-2.852680587
HeadPose\AFLW2000\image02387.jpg,-30.51316319,26.12561701,-33.17880503
HeadPose\AFLW2000\image02389.jpg,31.90950316,-57.3609805,-2.140277769
HeadPose\AFLW2000\image02403.jpg,-14.3145935,5.533623324,7.438870869
HeadPose\AFLW2000\image02406.jpg,-1.43262823,29.04488767,0.891440432
HeadPose\AFLW2000\image02407.jpg,-1.50143214,36.63342933,10.06958226
HeadPose\AFLW2000\image02408.jpg,-4.085560041,11.71948446,-8.985650023
HeadPose\AFLW2000\image02409.jpg,10.69521991,10.04226065,6.902432508
HeadPose\AFLW2000\image02415.jpg,-4.677760921,-0.474602471,-3.715435505
HeadPose\AFLW2000\image02416.jpg,29.51182672,71.11875734,6.536581963
HeadPose\AFLW2000\image02420.jpg,-10.32414,70.89890721,-8.707196017
HeadPose\AFLW2000\image02421.jpg,6.645204595,3.652116236,4.429058792
HeadPose\AFLW2000\image02422.jpg,-6.06381932,29.54834433,-17.20827059
HeadPose\AFLW2000\image02423.jpg,-20.75484631,2.134701774,-0.705737994
HeadPose\AFLW2000\image02424.jpg,-4.279051616,2.589075412,25.09268409
HeadPose\AFLW2000\image02426.jpg,-13.17492008,17.01771343,-13.50938591
HeadPose\AFLW2000\image02428.jpg,-9.986575826,-2.816676739,2.7799284
HeadPose\AFLW2000\image02434.jpg,-14.70448716,25.66603919,-11.62557705
HeadPose\AFLW2000\image02440.jpg,38.94977187,72.23948893,41.26469715
HeadPose\AFLW2000\image02449.jpg,-1.834428942,-79.89238804,4.844932362
HeadPose\AFLW2000\image02450.jpg,15.64487614,47.5908047,2.624904237
HeadPose\AFLW2000\image02453.jpg,-4.91244366,-23.20041433,15.93801079
HeadPose\AFLW2000\image02455.jpg,-2.817207146,-4.818625035,13.8139116
HeadPose\AFLW2000\image02456.jpg,-24.84410106,14.03212675,-10.49309326
HeadPose\AFLW2000\image02458.jpg,-0.650755718,-43.81320807,7.69514469
HeadPose\AFLW2000\image02464.jpg,-13.66812463,-0.26075928,-20.29099963
HeadPose\AFLW2000\image02470.jpg,43.44277959,68.28364143,43.0341123
HeadPose\AFLW2000\image02474.jpg,50.44972381,74.92809727,23.71442363
HeadPose\AFLW2000\image02475.jpg,30.91186524,67.39972616,25.16566807
HeadPose\AFLW2000\image02479.jpg,-23.00220565,6.507965604,-12.69652937
HeadPose\AFLW2000\image02482.jpg,-8.052167215,-22.71642883,-5.406424712
HeadPose\AFLW2000\image02485.jpg,31.28991963,63.89924738,14.77986684
HeadPose\AFLW2000\image02488.jpg,-15.50062255,-1.996809006,7.274960843
HeadPose\AFLW2000\image02490.jpg,-0.909895603,-10.20543045,-6.372808114
HeadPose\AFLW2000\image02494.jpg,12.61881291,-0.874655509,-3.373340571
HeadPose\AFLW2000\image02513.jpg,10.03458266,-69.50339028,-9.175817857
HeadPose\AFLW2000\image02514.jpg,-14.38714462,-58.70211546,13.18304545
HeadPose\AFLW2000\image02517.jpg,-14.74110551,33.12561493,-8.912539678
HeadPose\AFLW2000\image02518.jpg,-8.588262787,1.504593451,11.6346501
HeadPose\AFLW2000\image02520.jpg,9.324908934,-11.05270432,-0.596017248
HeadPose\AFLW2000\image02529.jpg,-8.714680197,-46.68451373,2.360766521
HeadPose\AFLW2000\image02530.jpg,-2.544456988,-13.23266165,0.701618056
HeadPose\AFLW2000\image02531.jpg,-8.041321729,-34.43141391,-19.21185877
HeadPose\AFLW2000\image02532.jpg,31.0967004,-68.56515451,-12.74918073
HeadPose\AFLW2000\image02533.jpg,22.60931097,50.51013001,11.53639612
HeadPose\AFLW2000\image02536.jpg,-27.2644025,38.78244248,-46.33566524
HeadPose\AFLW2000\image02539.jpg,-23.78395325,68.74724735,-45.20293983
HeadPose\AFLW2000\image02540.jpg,1.525921037,77.06513369,9.512965386
HeadPose\AFLW2000\image02544.jpg,-10.9334552,-7.018409974,-2.685935819
HeadPose\AFLW2000\image02545.jpg,-30.96835432,10.96889449,-8.81484236
HeadPose\AFLW2000\image02547.jpg,-8.215496675,-33.32363236,-11.0741588
HeadPose\AFLW2000\image02548.jpg,-5.693446336,5.532764855,-10.16158491
HeadPose\AFLW2000\image02550.jpg,-5.435893136,19.39960359,-14.61318461
HeadPose\AFLW2000\image02553.jpg,-4.144701795,69.22394675,-7.860276466
HeadPose\AFLW2000\image02556.jpg,-22.42115121,19.61970644,-27.69082999
HeadPose\AFLW2000\image02559.jpg,5.311005688,-30.21291832,9.392389496
HeadPose\AFLW2000\image02562.jpg,-11.13156142,2.523200159,11.40988736
HeadPose\AFLW2000\image02565.jpg,0.617145691,4.577022034,-3.544600521
HeadPose\AFLW2000\image02567.jpg,-40.6876213,49.06840685,-35.82001869
HeadPose\AFLW2000\image02579.jpg,-1.10744922,72.77796055,-15.88920225
HeadPose\AFLW2000\image02581.jpg,-15.36732287,1.557642249,8.965039073
HeadPose\AFLW2000\image02592.jpg,-19.10918395,-17.29550064,3.24516951
HeadPose\AFLW2000\image02595.jpg,-12.88432286,-28.7643479,15.93211463
HeadPose\AFLW2000\image02597.jpg,1.608708799,30.32341371,8.860015523
HeadPose\AFLW2000\image02598.jpg,16.40345915,-80.1145741,-33.11518523
HeadPose\AFLW2000\image02602.jpg,-29.39889979,-51.06628499,23.19060959
HeadPose\AFLW2000\image02604.jpg,30.53126661,-69.04387564,-33.60329445
HeadPose\AFLW2000\image02605.jpg,-4.082128298,19.17723995,-12.4720219
HeadPose\AFLW2000\image02606.jpg,-5.259697734,78.8830022,-0.563203045
HeadPose\AFLW2000\image02608.jpg,3.253954628,68.44146662,4.494877056
HeadPose\AFLW2000\image02612.jpg,-10.08864532,-66.7412891,12.33793333
HeadPose\AFLW2000\image02614.jpg,10.7896985,-2.270091918,-8.527954778
HeadPose\AFLW2000\image02615.jpg,-14.48317025,61.26725448,-11.12606055
HeadPose\AFLW2000\image02616.jpg,-13.46555915,37.96827369,-13.10661307
HeadPose\AFLW2000\image02617.jpg,-7.051186344,-70.66242557,-1.667918535
HeadPose\AFLW2000\image02618.jpg,18.10552692,-58.05350704,-9.034898248
HeadPose\AFLW2000\image02621.jpg,-0.930144446,-20.98430993,-6.710030348
HeadPose\AFLW2000\image02622.jpg,-17.61506299,-17.92426736,-2.700881981
HeadPose\AFLW2000\image02625.jpg,7.947590189,33.54112607,3.432502816
HeadPose\AFLW2000\image02629.jpg,47.67577567,-67.33707967,-44.60425326
HeadPose\AFLW2000\image02630.jpg,-9.789500963,-18.52266024,6.719157615
HeadPose\AFLW2000\image02631.jpg,-20.94364469,-60.62075658,22.44090071
HeadPose\AFLW2000\image02632.jpg,29.92548006,-61.30158984,-2.290621972
HeadPose\AFLW2000\image02633.jpg,6.488934136,56.15803734,1.495959024
HeadPose\AFLW2000\image02635.jpg,-25.68071556,-29.61621934,6.902001779
HeadPose\AFLW2000\image02636.jpg,-21.80913894,-3.400270513,1.839778688
HeadPose\AFLW2000\image02637.jpg,-10.6625383,-5.862145605,-30.75072742
HeadPose\AFLW2000\image02639.jpg,-2.600893134,29.40239685,-1.155793832
HeadPose\AFLW2000\image02643.jpg,11.56792684,4.421304393,-6.772063406
HeadPose\AFLW2000\image02645.jpg,-48.96835141,-68.33093366,62.86482206
HeadPose\AFLW2000\image02646.jpg,-3.61643234,-39.83578743,9.649835547
HeadPose\AFLW2000\image02647.jpg,-16.66019572,55.40454794,-14.55300893
HeadPose\AFLW2000\image02648.jpg,-5.710754889,-73.34747538,11.84257387
HeadPose\AFLW2000\image02650.jpg,18.03257026,71.43523415,13.12055263
HeadPose\AFLW2000\image02653.jpg,-4.300839493,2.037486837,0.210850528
HeadPose\AFLW2000\image02659.jpg,16.59383018,-51.40809498,-5.480422127
HeadPose\AFLW2000\image02660.jpg,-35.42536011,65.46433059,-32.10567302
HeadPose\AFLW2000\image02663.jpg,-11.52770129,9.131467732,-9.232162649
HeadPose\AFLW2000\image02664.jpg,-5.059036595,2.197116683,-13.54706465
HeadPose\AFLW2000\image02666.jpg,-29.44707312,75.26425869,-29.00957559
HeadPose\AFLW2000\image02673.jpg,0.88755875,-0.051274867,-2.754127147
HeadPose\AFLW2000\image02674.jpg,-2.554897146,-49.57942111,-1.121168722
HeadPose\AFLW2000\image02677.jpg,71.17491515,85.31698575,79.56464142
HeadPose\AFLW2000\image02679.jpg,-2.603382311,68.61548618,1.804453803
HeadPose\AFLW2000\image02683.jpg,20.87004599,43.77155075,15.20526638
HeadPose\AFLW2000\image02686.jpg,-12.18167739,18.41678206,-46.02749051
HeadPose\AFLW2000\image02688.jpg,-5.582673047,1.599100003,2.374213883
HeadPose\AFLW2000\image02689.jpg,14.3873666,-18.51371952,-21.41900366
HeadPose\AFLW2000\image02690.jpg,9.840692377,36.49530924,-7.029856944
HeadPose\AFLW2000\image02691.jpg,4.942843551,26.74743572,3.920584933
HeadPose\AFLW2000\image02695.jpg,-15.37926375,-13.61262251,1.358388342
HeadPose\AFLW2000\image02696.jpg,-16.24406132,11.16585921,-6.564994269
HeadPose\AFLW2000\image02698.jpg,47.79483953,69.43988318,56.58911448
HeadPose\AFLW2000\image02704.jpg,3.631568039,13.75630322,9.641857032
HeadPose\AFLW2000\image02705.jpg,-18.25646898,24.64219725,-8.45928491
HeadPose\AFLW2000\image02709.jpg,-17.00669975,70.56096311,-12.77371989
HeadPose\AFLW2000\image02711.jpg,-7.109061098,12.63519683,22.50277198
HeadPose\AFLW2000\image02712.jpg,8.711770536,61.41322928,38.66588531
HeadPose\AFLW2000\image02713.jpg,-9.566094013,71.65631371,-8.132752349
HeadPose\AFLW2000\image02720.jpg,-1.668189715,-27.42695929,-4.337477908
HeadPose\AFLW2000\image02721.jpg,29.79909765,-72.45864921,-53.76225286
HeadPose\AFLW2000\image02724.jpg,-5.644732573,-57.9146288,11.87637903
HeadPose\AFLW2000\image02726.jpg,-2.797814531,-30.97677936,2.075175821
HeadPose\AFLW2000\image02727.jpg,-25.63096617,72.98460792,-22.51802891
HeadPose\AFLW2000\image02728.jpg,5.10690128,53.83048987,-2.104058343
HeadPose\AFLW2000\image02732.jpg,-8.90736581,-6.366649417,-12.90356435
HeadPose\AFLW2000\image02735.jpg,2.246105147,52.39784744,5.795138461
HeadPose\AFLW2000\image02738.jpg,-23.88085143,26.20413686,-1.580225096
HeadPose\AFLW2000\image02739.jpg,4.939815216,18.57704733,-10.71142197
HeadPose\AFLW2000\image02740.jpg,-9.515344,-16.96305655,38.74358554
HeadPose\AFLW2000\image02744.jpg,-18.93767961,-8.784931254,9.917917057
HeadPose\AFLW2000\image02745.jpg,17.78582284,-83.01395525,-28.26283443
HeadPose\AFLW2000\image02746.jpg,-0.035631389,72.78869078,-8.349407657
HeadPose\AFLW2000\image02747.jpg,8.305253899,4.915884794,-5.153720519
HeadPose\AFLW2000\image02748.jpg,-6.797551965,-30.55447218,2.527315348
HeadPose\AFLW2000\image02749.jpg,-6.370851691,0.760737398,-1.496857301
HeadPose\AFLW2000\image02750.jpg,-13.77542775,41.15222101,8.94746585
HeadPose\AFLW2000\image02752.jpg,-5.898061728,-21.14331161,-2.671186239
HeadPose\AFLW2000\image02753.jpg,41.31582453,71.34211135,48.14561072
HeadPose\AFLW2000\image02758.jpg,21.41900195,67.16216535,23.83409879
HeadPose\AFLW2000\image02759.jpg,-16.27075711,0.944339607,-6.06909991
HeadPose\AFLW2000\image02760.jpg,13.69554955,48.25290275,-4.030033165
HeadPose\AFLW2000\image02763.jpg,10.68665143,-25.10602345,-50.15096109
HeadPose\AFLW2000\image02764.jpg,7.048895669,-1.824500622,-35.71961149
HeadPose\AFLW2000\image02765.jpg,-15.39225647,7.952786255,19.28512791
HeadPose\AFLW2000\image02768.jpg,-9.392425354,55.62891624,5.894836171
HeadPose\AFLW2000\image02769.jpg,-35.55088874,46.00742342,-28.20017769
HeadPose\AFLW2000\image02771.jpg,-4.943995718,72.17842021,-6.229930801
HeadPose\AFLW2000\image02775.jpg,-30.82262199,-27.43275812,14.60807392
HeadPose\AFLW2000\image02781.jpg,-8.286678345,-19.49875745,-42.10826308
HeadPose\AFLW2000\image02782.jpg,1.867922269,37.65794746,-0.11298707
HeadPose\AFLW2000\image02788.jpg,-31.3414978,39.31651205,-9.54906379
HeadPose\AFLW2000\image02789.jpg,-8.186052583,-4.166532788,0.024717451
HeadPose\AFLW2000\image02790.jpg,-6.778894449,-2.155430971,0.51276546
HeadPose\AFLW2000\image02792.jpg,-8.832857837,1.941299204,-2.721655788
HeadPose\AFLW2000\image02795.jpg,-7.715383394,-21.6789248,-31.79316113
HeadPose\AFLW2000\image02796.jpg,-18.26306011,-10.50337014,16.83337345
HeadPose\AFLW2000\image02797.jpg,-1.060763063,13.44465023,4.527544571
HeadPose\AFLW2000\image02798.jpg,-0.923432184,-8.041063035,0.731848366
HeadPose\AFLW2000\image02801.jpg,-13.64552353,0.872738307,-2.488907914
HeadPose\AFLW2000\image02803.jpg,-17.42931941,-61.02129937,-1.611765415
HeadPose\AFLW2000\image02804.jpg,-13.4045647,-76.8346148,13.10371707
HeadPose\AFLW2000\image02810.jpg,7.762140308,-66.09992067,-19.5167567
HeadPose\AFLW2000\image02811.jpg,-5.848891196,-41.43264126,-12.48539797
HeadPose\AFLW2000\image02812.jpg,-3.091465281,-56.47117419,-1.688967791
HeadPose\AFLW2000\image02817.jpg,-2.027057992,-39.47482559,2.561434064
HeadPose\AFLW2000\image02818.jpg,-26.43319409,13.22080615,-19.23050518
HeadPose\AFLW2000\image02819.jpg,-19.14216693,2.011697324,-11.92080941
HeadPose\AFLW2000\image02820.jpg,-9.776988056,-8.102679026,-13.21563826
HeadPose\AFLW2000\image02824.jpg,-2.481848486,1.91355583,-7.540375164
HeadPose\AFLW2000\image02825.jpg,-22.84808414,-69.5820604,16.62969721
HeadPose\AFLW2000\image02826.jpg,-7.577136096,7.672485537,-0.019810972
HeadPose\AFLW2000\image02829.jpg,-82.230273,-61.47842344,67.41893949
HeadPose\AFLW2000\image02831.jpg,15.07534253,8.762589705,-1.533286222
HeadPose\AFLW2000\image02832.jpg,23.36007248,-51.79222953,-6.297122125
HeadPose\AFLW2000\image02834.jpg,-23.4574924,-6.618259926,-2.330174744
HeadPose\AFLW2000\image02836.jpg,-19.83054755,1.193660721,-2.426382227
HeadPose\AFLW2000\image02839.jpg,-8.137448104,-3.475384024,-2.191732573
HeadPose\AFLW2000\image02840.jpg,-15.18468873,1.351240016,-15.3487089
HeadPose\AFLW2000\image02841.jpg,-3.463329808,24.04241102,-9.938451167
HeadPose\AFLW2000\image02843.jpg,19.19638327,9.500018763,46.87682454
HeadPose\AFLW2000\image02845.jpg,23.62209142,9.333216152,48.76854447
HeadPose\AFLW2000\image02846.jpg,-14.86229868,-8.550271567,10.93976031
HeadPose\AFLW2000\image02847.jpg,13.15488031,48.73450622,15.96201549
HeadPose\AFLW2000\image02849.jpg,-10.58300417,-3.661485122,-0.549053081
HeadPose\AFLW2000\image02850.jpg,-2.490667541,3.094760207,-11.58276798
HeadPose\AFLW2000\image02851.jpg,-9.156928969,-29.21875697,21.44897453
HeadPose\AFLW2000\image02854.jpg,7.128991163,6.273285,-16.43076966
HeadPose\AFLW2000\image02856.jpg,-2.071107803,19.28723161,8.284304001
HeadPose\AFLW2000\image02857.jpg,26.96963032,-68.53058009,-4.267979453
HeadPose\AFLW2000\image02864.jpg,-7.236565789,-5.792413216,-0.501388606
HeadPose\AFLW2000\image02866.jpg,-13.3658418,-47.54776085,7.921883064
HeadPose\AFLW2000\image02867.jpg,4.583630242,-18.61800968,0.559745955
HeadPose\AFLW2000\image02869.jpg,1.541609447,16.56159852,-18.93004858
HeadPose\AFLW2000\image02870.jpg,-21.10342502,4.734359284,0.26203834
HeadPose\AFLW2000\image02871.jpg,-9.830398428,-5.311410804,-8.000630023
HeadPose\AFLW2000\image02881.jpg,1.671169812,-29.75518295,23.33474024
HeadPose\AFLW2000\image02884.jpg,-2.696026143,-25.33932734,-6.905694777
HeadPose\AFLW2000\image02886.jpg,-3.949737461,-0.096392819,8.766463276
HeadPose\AFLW2000\image02889.jpg,8.285145822,-69.53198145,-20.92885904
HeadPose\AFLW2000\image02891.jpg,-21.62608475,-59.62776319,15.14668044
HeadPose\AFLW2000\image02899.jpg,-10.12093589,-4.061071679,-7.860002404
HeadPose\AFLW2000\image02902.jpg,-25.05845118,-65.19749559,36.75090858
HeadPose\AFLW2000\image02907.jpg,9.47562645,56.30137569,14.03973558
HeadPose\AFLW2000\image02918.jpg,-1.048128173,49.88746606,6.020549218
HeadPose\AFLW2000\image02924.jpg,-15.1213558,-1.794815979,-1.902602127
HeadPose\AFLW2000\image02929.jpg,2.335367822,-1.662611051,1.986132566
HeadPose\AFLW2000\image02931.jpg,-16.96146341,-25.87791849,9.900025376
HeadPose\AFLW2000\image02936.jpg,18.60828861,-14.31218073,-54.02908445
HeadPose\AFLW2000\image02938.jpg,-29.01997114,60.76382172,-41.67013377
HeadPose\AFLW2000\image02941.jpg,2.500539512,-49.75046954,-11.55583142
HeadPose\AFLW2000\image02947.jpg,-8.783490938,43.04137621,-12.87351664
HeadPose\AFLW2000\image02950.jpg,4.429097212,12.90469048,5.310352551
HeadPose\AFLW2000\image02951.jpg,-8.275551967,-1.419609249,-1.857285957
HeadPose\AFLW2000\image02952.jpg,-9.401818572,-2.227068556,-1.354431528
HeadPose\AFLW2000\image02953.jpg,-16.28620359,-0.756210104,-5.786820998
HeadPose\AFLW2000\image02954.jpg,3.539975416,12.97332363,5.343322301
HeadPose\AFLW2000\image02959.jpg,61.99877457,-79.23785784,-69.95459257
HeadPose\AFLW2000\image02960.jpg,-10.79853505,67.59806803,-3.071366382
HeadPose\AFLW2000\image02969.jpg,-8.680530105,14.84868611,-12.08482018
HeadPose\AFLW2000\image02971.jpg,-19.68017752,-3.435098075,-0.674656844
HeadPose\AFLW2000\image02972.jpg,-7.707553436,75.59393143,-12.70077689
HeadPose\AFLW2000\image02977.jpg,-8.941671289,-0.191342013,-4.217320794
